OID,QID,text
NEWEST_OPT_b401_000A,NEWEST_a91e_2139,Faroese
NEWEST_OPT_cad3_000B,NEWEST_a91e_2139,Danish
NEWEST_OPT_7d67_000C,NEWEST_a91e_2139,Dutch
NEWEST_OPT_0226_000D,NEWEST_a91e_2139,Swedish
NEWEST_OPT_705c_000A,NEWEST_fb3d_2140,"Full Circle"
NEWEST_OPT_c546_000B,NEWEST_fb3d_2140,"Pole to Pole"
NEWEST_OPT_fa32_000C,NEWEST_fb3d_2140,"Around the World in 80 Days"
NEWEST_OPT_48c4_000D,NEWEST_fb3d_2140,Himalaya
NEWEST_OPT_69b1_000A,NEWEST_9a53_2141,"George Orwell"
NEWEST_OPT_81ae_000B,NEWEST_9a53_2141,"Somerset Maugham"
NEWEST_OPT_839d_000C,NEWEST_9a53_2141,"Ernest Hemingway"
NEWEST_OPT_e115_000D,NEWEST_9a53_2141,"Anthony Burgess"
NEWEST_OPT_cbde_000A,NEWEST_0637_2142,False
NEWEST_OPT_dd92_000B,NEWEST_0637_2142,True
NEWEST_OPT_87d1_000A,NEWEST_ca87_2143,Blefescu
NEWEST_OPT_0e11_000B,NEWEST_ca87_2143,Japan
NEWEST_OPT_1d78_000C,NEWEST_ca87_2143,Brobdingnag
NEWEST_OPT_25f7_000D,NEWEST_ca87_2143,Laputa
NEWEST_OPT_334a_000A,NEWEST_6be8_2144,False
NEWEST_OPT_feb2_000B,NEWEST_6be8_2144,True
NEWEST_OPT_f460_000A,NEWEST_9c3b_2145,Transylvania
NEWEST_OPT_f8d0_000B,NEWEST_9c3b_2145,Ruthenia
NEWEST_OPT_7858_000C,NEWEST_9c3b_2145,Ruritania
NEWEST_OPT_d5a0_000D,NEWEST_9c3b_2145,Moldavia
NEWEST_OPT_50ab_000A,NEWEST_61c9_2146,Downstaple
NEWEST_OPT_ca90_000B,NEWEST_61c9_2146,Casterbridge
NEWEST_OPT_7e11_000C,NEWEST_61c9_2146,Kingsbere
NEWEST_OPT_a0ee_000D,NEWEST_61c9_2146,Wintoncester
NEWEST_OPT_1a9a_000A,NEWEST_6b0d_2147,Mordia
NEWEST_OPT_4a7c_000B,NEWEST_6b0d_2147,Rohan
NEWEST_OPT_2954_000C,NEWEST_6b0d_2147,Gondor
NEWEST_OPT_0ce0_000D,NEWEST_6b0d_2147,Mirkwood
NEWEST_OPT_e41a_000A,NEWEST_9710_2148,"Patrick Leigh Fermor"
NEWEST_OPT_c5bf_000B,NEWEST_9710_2148,"Paul Theroux"
NEWEST_OPT_992f_000C,NEWEST_9710_2148,"Jan Morris"
NEWEST_OPT_62a9_000D,NEWEST_9710_2148,"Jonathan Raban"
NEWEST_OPT_3fdc_000A,NEWEST_e363_2149,"Cair Paravel"
NEWEST_OPT_4e3c_000B,NEWEST_e363_2149,Chippingford
NEWEST_OPT_dfdd_000C,NEWEST_e363_2149,Beaversdam
NEWEST_OPT_dbe3_000D,NEWEST_e363_2149,Terebinthia
NEWEST_OPT_4786_000A,NEWEST_ecf1_2150,"Malcolm Bradbury"
NEWEST_OPT_70b0_000B,NEWEST_ecf1_2150,"David Lodge"
NEWEST_OPT_b95d_000C,NEWEST_ecf1_2150,"Tom Sharpe"
NEWEST_OPT_c388_000D,NEWEST_ecf1_2150,"Kingsley Amis"
NEWEST_OPT_b4bd_000A,NEWEST_e5a0_2151,"Erskine Childers"
NEWEST_OPT_9f8f_000B,NEWEST_e5a0_2151,"John Buchan"
NEWEST_OPT_2eb5_000C,NEWEST_e5a0_2151,"Somerset Maugham"
NEWEST_OPT_cea4_000D,NEWEST_e5a0_2151,"Dornford Yates"
NEWEST_OPT_42bd_000A,NEWEST_eef3_2152,"Italo Calvino"
NEWEST_OPT_f35b_000B,NEWEST_eef3_2152,"Umberto Eco"
NEWEST_OPT_3d1b_000C,NEWEST_eef3_2152,"Vladimir Nabokov"
NEWEST_OPT_3082_000D,NEWEST_eef3_2152,"Jorge Luis Borges"
NEWEST_OPT_fff9_000A,NEWEST_48cd_2153,"the USA"
NEWEST_OPT_2ab9_000B,NEWEST_48cd_2153,Scotland
NEWEST_OPT_2d6f_000C,NEWEST_48cd_2153,England
NEWEST_OPT_0274_000D,NEWEST_48cd_2153,Australia
NEWEST_OPT_5a58_000A,NEWEST_9eab_2154,"Helen Lydia Hornby"
NEWEST_OPT_bcde_000B,NEWEST_9eab_2154,"Lesley Hornby"
NEWEST_OPT_24a7_000C,NEWEST_9eab_2154,"Twiggy Lawson"
NEWEST_OPT_0352_000D,NEWEST_9eab_2154,"None of these"
NEWEST_OPT_ddb1_000A,NEWEST_4264_2155,"Justin de Villeneuve"
NEWEST_OPT_ac96_000B,NEWEST_4264_2155,"Jean Louis David"
NEWEST_OPT_dd3e_000C,NEWEST_4264_2155,"None of these"
NEWEST_OPT_ff63_000D,NEWEST_4264_2155,"Eugene Perma"
NEWEST_OPT_2a52_000A,NEWEST_5284_2156,True
NEWEST_OPT_0190_000B,NEWEST_5284_2156,False
NEWEST_OPT_c756_000A,NEWEST_a312_2157,"E.T. the Extra-Terrestrial (1982)"
NEWEST_OPT_a4a9_000B,NEWEST_a312_2157,"The Blues Brothers (1980)"
NEWEST_OPT_ed2f_000C,NEWEST_a312_2157,"Body Bags (1993)"
NEWEST_OPT_9ade_000D,NEWEST_a312_2157,"The Little Match Girl (1986)"
NEWEST_OPT_fd5e_000A,NEWEST_ab6e_2158,"Inès de la Fressange"
NEWEST_OPT_ab7e_000B,NEWEST_ab6e_2158,"Cheryl Tiegs"
NEWEST_OPT_0acc_000C,NEWEST_ab6e_2158,"Jean Shrimpton"
NEWEST_OPT_542c_000D,NEWEST_ab6e_2158,Wilhelmina
NEWEST_OPT_dddb_000A,NEWEST_0c75_2159,True
NEWEST_OPT_9066_000B,NEWEST_0c75_2159,False
NEWEST_OPT_3093_000A,NEWEST_f79c_2160,"Sun Child"
NEWEST_OPT_909d_000B,NEWEST_f79c_2160,"Club Paradise"
NEWEST_OPT_e320_000C,NEWEST_f79c_2160,"Edge of Seventeen"
NEWEST_OPT_1c68_000D,NEWEST_f79c_2160,"Mrs. Doubtfire"
NEWEST_OPT_d968_000A,NEWEST_5b82_2161,True
NEWEST_OPT_384b_000B,NEWEST_5b82_2161,False
NEWEST_OPT_aa35_000A,NEWEST_1ded_2162,Twiggy
NEWEST_OPT_c473_000B,NEWEST_1ded_2162,"The Muppet Show"
NEWEST_OPT_9018_000C,NEWEST_1ded_2162,Princesses
NEWEST_OPT_1c04_000D,NEWEST_1ded_2162,"Victorian Scandals"
NEWEST_OPT_77c3_000A,NEWEST_3124_2163,"Ernst Stavro Blofeld"
NEWEST_OPT_d60b_000B,NEWEST_3124_2163,"Emilio Largo"
NEWEST_OPT_f93d_000C,NEWEST_3124_2163,"Dr. Miguelito Loveless"
NEWEST_OPT_aada_000D,NEWEST_3124_2163,"Professor Moriarty"
NEWEST_OPT_3e76_000A,NEWEST_3405_2164,"Model T"
NEWEST_OPT_6eec_000B,NEWEST_3405_2164,"Private Train"
NEWEST_OPT_79df_000C,NEWEST_3405_2164,Horseback
NEWEST_OPT_a613_000D,NEWEST_3405_2164,Steamboat
NEWEST_OPT_a01e_000A,NEWEST_160f_2165,"Cary Grant"
NEWEST_OPT_e390_000B,NEWEST_160f_2165,"Robert Conrad"
NEWEST_OPT_f7e2_000C,NEWEST_160f_2165,"Peter Graves"
NEWEST_OPT_4227_000D,NEWEST_160f_2165,"Kevin Kline"
NEWEST_OPT_1e68_000A,NEWEST_640f_2166,"Ross Martin"
NEWEST_OPT_b6a3_000B,NEWEST_640f_2166,"William Schaller"
NEWEST_OPT_19ae_000C,NEWEST_640f_2166,"Alan Hale, Jr."
NEWEST_OPT_4b72_000D,NEWEST_640f_2166,"Charles Aidman"
NEWEST_OPT_e19b_000A,NEWEST_16d0_2167,"up his sleeve"
NEWEST_OPT_bfe8_000B,NEWEST_16d0_2167,"in his shoe"
NEWEST_OPT_d189_000C,NEWEST_16d0_2167,"in his hat"
NEWEST_OPT_8f7d_000D,NEWEST_16d0_2167,"behind his belt buckle"
NEWEST_OPT_a419_000A,NEWEST_8470_2168,False
NEWEST_OPT_df33_000B,NEWEST_8470_2168,True
NEWEST_OPT_10ab_000A,NEWEST_976c_2169,False
NEWEST_OPT_1a8b_000B,NEWEST_976c_2169,True
NEWEST_OPT_deac_000A,NEWEST_f4f3_2170,True
NEWEST_OPT_a81e_000B,NEWEST_f4f3_2170,False
NEWEST_OPT_f5f2_000A,NEWEST_78f5_2171,"They ran out of stories"
NEWEST_OPT_7aed_000B,NEWEST_78f5_2171,"CBS canceled the show because of the violence."
NEWEST_OPT_da32_000C,NEWEST_78f5_2171,"Robert Conrad got tired of the show."
NEWEST_OPT_a260_000D,NEWEST_78f5_2171,"The show wasnt as good without Ross Martin."
NEWEST_OPT_60bd_000A,NEWEST_9dc5_2172,False
NEWEST_OPT_29af_000B,NEWEST_9dc5_2172,True
NEWEST_OPT_24b3_000A,NEWEST_b423_2173,"Billy the Kid"
NEWEST_OPT_1d21_000B,NEWEST_b423_2173,"Wild bill Hickok"
NEWEST_OPT_23f0_000C,NEWEST_b423_2173,"Buffalo Bill"
NEWEST_OPT_9b30_000D,NEWEST_b423_2173,"Jesse James"
NEWEST_OPT_a7ef_000A,NEWEST_bf64_2174,False
NEWEST_OPT_f780_000B,NEWEST_bf64_2174,True
NEWEST_OPT_b9c0_000A,NEWEST_f842_2175,False
NEWEST_OPT_d186_000B,NEWEST_f842_2175,True
NEWEST_OPT_e52c_000A,NEWEST_e1a2_2176,"Silver mine owner"
NEWEST_OPT_2bbf_000B,NEWEST_e1a2_2176,"Country music songwriter"
NEWEST_OPT_661a_000C,NEWEST_e1a2_2176,"Washington Lobbyist"
NEWEST_OPT_95c9_000D,NEWEST_e1a2_2176,Choreographer
NEWEST_OPT_86f9_000A,NEWEST_f527_2177,False
NEWEST_OPT_bd8d_000B,NEWEST_f527_2177,True
NEWEST_OPT_13f6_000A,NEWEST_ebd1_2178,Destry
NEWEST_OPT_0a90_000B,NEWEST_ebd1_2178,"Night Passage"
NEWEST_OPT_8d49_000C,NEWEST_ebd1_2178,"The Duel at Silver Creek"
NEWEST_OPT_a72f_000D,NEWEST_ebd1_2178,"The Kid from Texas"
NEWEST_OPT_33d5_000A,NEWEST_976f_2179,"Los Angeles, California"
NEWEST_OPT_2e3f_000B,NEWEST_976f_2179,"Iowa city, Iowa"
NEWEST_OPT_513b_000C,NEWEST_976f_2179,"Pittsburgh, Indiana"
NEWEST_OPT_3f4e_000D,NEWEST_976f_2179,"Indiana, Pennsylvania"
NEWEST_OPT_849a_000A,NEWEST_d01e_2180,"The Man Who Knew Too Much"
NEWEST_OPT_5be5_000B,NEWEST_d01e_2180,Rope
NEWEST_OPT_de2f_000C,NEWEST_d01e_2180,"Rear Window"
NEWEST_OPT_ef2d_000D,NEWEST_d01e_2180,Vertigo
NEWEST_OPT_b1de_000A,NEWEST_4581_2181,"The Shootist"
NEWEST_OPT_697a_000B,NEWEST_4581_2181,Bandolero!
NEWEST_OPT_7d0e_000C,NEWEST_4581_2181,"Rooster Cogburn"
NEWEST_OPT_cc91_000D,NEWEST_4581_2181,Brannigan
NEWEST_OPT_e2f0_000A,NEWEST_afdf_2182,3
NEWEST_OPT_9894_000B,NEWEST_afdf_2182,4
NEWEST_OPT_3617_000C,NEWEST_afdf_2182,1
NEWEST_OPT_de19_000D,NEWEST_afdf_2182,2
NEWEST_OPT_4c4a_000A,NEWEST_cab8_2183,False
NEWEST_OPT_6b5c_000B,NEWEST_cab8_2183,True
NEWEST_OPT_f0d1_000A,NEWEST_d92b_2184,Basketball
NEWEST_OPT_ca2d_000B,NEWEST_d92b_2184,Baseball
NEWEST_OPT_5dc7_000C,NEWEST_d92b_2184,"Ice Hockey"
NEWEST_OPT_c434_000D,NEWEST_d92b_2184,Football
NEWEST_OPT_88cd_000A,NEWEST_f059_2185,True
NEWEST_OPT_a6e5_000B,NEWEST_f059_2185,False
NEWEST_OPT_c640_000A,NEWEST_7245_2186,False
NEWEST_OPT_68d3_000B,NEWEST_7245_2186,True
NEWEST_OPT_15d6_000A,NEWEST_4f99_2187,"To play basketball for the firehouse"
NEWEST_OPT_8447_000B,NEWEST_4f99_2187,"He was a friend of Mike and Sean."
NEWEST_OPT_4cc5_000C,NEWEST_4f99_2187,"He was first in his academy class."
NEWEST_OPT_d7d2_000D,NEWEST_4f99_2187,"Tommy told them to."
NEWEST_OPT_4804_000A,NEWEST_18dc_2188,True
NEWEST_OPT_b935_000B,NEWEST_18dc_2188,False
NEWEST_OPT_5453_000A,NEWEST_3b68_2189,Tommy
NEWEST_OPT_403f_000B,NEWEST_3b68_2189,Sean
NEWEST_OPT_473d_000C,NEWEST_3b68_2189,Lou
NEWEST_OPT_8f01_000D,NEWEST_3b68_2189,Franco
NEWEST_OPT_fc3f_000A,NEWEST_27cb_2190,"At a minor league baseball game"
NEWEST_OPT_29f8_000B,NEWEST_27cb_2190,"At Uncle Teddys house"
NEWEST_OPT_dafa_000C,NEWEST_27cb_2190,"At the fire house"
NEWEST_OPT_a1ca_000D,NEWEST_27cb_2190,"At his home"
NEWEST_OPT_52db_000A,NEWEST_c5c3_2191,2
NEWEST_OPT_77fc_000B,NEWEST_c5c3_2191,5
NEWEST_OPT_48fa_000C,NEWEST_c5c3_2191,3
NEWEST_OPT_d8e3_000D,NEWEST_c5c3_2191,6
NEWEST_OPT_4d66_000A,NEWEST_d1c8_2192,"Right field"
NEWEST_OPT_62a5_000B,NEWEST_d1c8_2192,"Center field"
NEWEST_OPT_7629_000C,NEWEST_d1c8_2192,Catcher
NEWEST_OPT_da19_000D,NEWEST_d1c8_2192,Pitcher
NEWEST_OPT_2cff_000A,NEWEST_a712_2193,"Abbott and Costello Meet the Killer, Boris Karloff"
NEWEST_OPT_4f0c_000B,NEWEST_a712_2193,"Abbott  Costello Meet Frankenstein"
NEWEST_OPT_bfea_000C,NEWEST_a712_2193,"Abbott  Costello Meet Dr. Jekyll  Mr. Hyde"
NEWEST_OPT_3ac5_000D,NEWEST_a712_2193,"Abbott and Costello in the Foreign Legion"
NEWEST_OPT_8bb7_000A,NEWEST_c1cf_2194,False
NEWEST_OPT_0e54_000B,NEWEST_c1cf_2194,True
NEWEST_OPT_0f75_000A,NEWEST_3ac5_2195,"Tony Adverse"
NEWEST_OPT_8b39_000B,NEWEST_3ac5_2195,"Tony Curtis"
NEWEST_OPT_1f3f_000C,NEWEST_3ac5_2195,"Albert DeSalvo"
NEWEST_OPT_faa7_000D,NEWEST_3ac5_2195,"Bernard Schwartz"
NEWEST_OPT_5eb6_000A,NEWEST_6e73_2196,Army
NEWEST_OPT_70f8_000B,NEWEST_6e73_2196,"Coast Guard"
NEWEST_OPT_0282_000C,NEWEST_6e73_2196,"Air force"
NEWEST_OPT_bf2b_000D,NEWEST_6e73_2196,Navy
NEWEST_OPT_ca1d_000A,NEWEST_1acc_2197,"Sweet Smell of Success"
NEWEST_OPT_c49a_000B,NEWEST_1acc_2197,"Some Like It Hot"
NEWEST_OPT_4dfa_000C,NEWEST_1acc_2197,"Who Was That Lady"
NEWEST_OPT_85e6_000D,NEWEST_1acc_2197,"Monte Carlo or Bust"
NEWEST_OPT_80cd_000A,NEWEST_bada_2198,"Cary Grant"
NEWEST_OPT_cc64_000B,NEWEST_bada_2198,"James Stewart"
NEWEST_OPT_075c_000C,NEWEST_bada_2198,"Gregory Peck"
NEWEST_OPT_8d24_000D,NEWEST_bada_2198,"Paul Newman"
NEWEST_OPT_8cf4_000A,NEWEST_ba43_2199,5
NEWEST_OPT_0ffc_000B,NEWEST_ba43_2199,0
NEWEST_OPT_5e7c_000C,NEWEST_ba43_2199,2
NEWEST_OPT_7125_000D,NEWEST_ba43_2199,4
NEWEST_OPT_da5b_000A,NEWEST_4985_2200,"Sex and the Single Girl"
NEWEST_OPT_e93e_000B,NEWEST_4985_2200,"The Great Race"
NEWEST_OPT_1ffb_000C,NEWEST_4985_2200,"Dont Make Waves"
NEWEST_OPT_2175_000D,NEWEST_4985_2200,"Who Was That Lady"
NEWEST_OPT_6309_000A,NEWEST_546b_2201,Forbidden
NEWEST_OPT_a198_000B,NEWEST_546b_2201,"The Vikings"
NEWEST_OPT_9a06_000C,NEWEST_546b_2201,Trapeze
NEWEST_OPT_0001_000D,NEWEST_546b_2201,Spartacus
NEWEST_OPT_4cc1_000A,NEWEST_90d8_2202,Houdini
NEWEST_OPT_7867_000B,NEWEST_90d8_2202,Trapeze
NEWEST_OPT_8112_000C,NEWEST_90d8_2202,"Ringling Brothers Circus"
NEWEST_OPT_cd29_000D,NEWEST_90d8_2202,"Double Take"
NEWEST_OPT_645f_000A,NEWEST_c282_2203,False
NEWEST_OPT_02fd_000B,NEWEST_c282_2203,True
NEWEST_OPT_dc7f_000A,NEWEST_a019_2204,True
NEWEST_OPT_efb4_000B,NEWEST_a019_2204,False
NEWEST_OPT_367d_000A,NEWEST_e5f3_2205,Yes
NEWEST_OPT_54a8_000B,NEWEST_e5f3_2205,No
NEWEST_OPT_3729_000A,NEWEST_81c1_2206,American
NEWEST_OPT_76d8_000B,NEWEST_81c1_2206,Canadian
NEWEST_OPT_d062_000C,NEWEST_81c1_2206,Swedish
NEWEST_OPT_7af8_000D,NEWEST_81c1_2206,British
NEWEST_OPT_e127_000A,NEWEST_a01f_2207,True
NEWEST_OPT_221a_000B,NEWEST_a01f_2207,False
NEWEST_OPT_9144_000A,NEWEST_5e94_2208,False
NEWEST_OPT_0774_000B,NEWEST_5e94_2208,True
NEWEST_OPT_44de_000A,NEWEST_e967_2209,"He is considered a founding father in the Islamic tradition."
NEWEST_OPT_9a06_000B,NEWEST_e967_2209,"All of these"
NEWEST_OPT_2219_000C,NEWEST_e967_2209,"He is considered a founding father in the Christion tradition."
NEWEST_OPT_1f7a_000D,NEWEST_e967_2209,"He is considered a founding fataher in the Jewish tradition."
NEWEST_OPT_7807_000A,NEWEST_141e_2210,"Jesus performed miracles"
NEWEST_OPT_5fe1_000B,NEWEST_141e_2210,"Jesus founded the Church"
NEWEST_OPT_b5d3_000C,NEWEST_141e_2210,"All of these"
NEWEST_OPT_ab0b_000D,NEWEST_141e_2210,"Jesus was born of a virgin."
NEWEST_OPT_5ced_000A,NEWEST_c3ea_2211,"Abhay Charanaravinda"
NEWEST_OPT_7a39_000B,NEWEST_c3ea_2211,Muhammad
NEWEST_OPT_b472_000C,NEWEST_c3ea_2211,Laozi
NEWEST_OPT_fe48_000D,NEWEST_c3ea_2211,"Siddhārtha Gautama"
NEWEST_OPT_b66c_000A,NEWEST_c457_2212,Mecca
NEWEST_OPT_c157_000B,NEWEST_c457_2212,"None of these"
NEWEST_OPT_b62a_000C,NEWEST_c457_2212,Medina
NEWEST_OPT_65e0_000D,NEWEST_c457_2212,Nazareth
NEWEST_OPT_6eca_000A,NEWEST_fd7b_2213,"Wang Chong"
NEWEST_OPT_b4e4_000B,NEWEST_fd7b_2213,"Huan Tan"
NEWEST_OPT_a546_000C,NEWEST_fd7b_2213,"Jing Fang"
NEWEST_OPT_dfab_000D,NEWEST_fd7b_2213,Laozi
NEWEST_OPT_e22f_000A,NEWEST_c4ea_2214,China
NEWEST_OPT_9840_000B,NEWEST_c4ea_2214,Israel
NEWEST_OPT_27ea_000C,NEWEST_c4ea_2214,"Ancient Greece"
NEWEST_OPT_76f6_000D,NEWEST_c4ea_2214,Japan
NEWEST_OPT_410d_000A,NEWEST_0d63_2215,Chinese
NEWEST_OPT_2e16_000B,NEWEST_0d63_2215,Greek
NEWEST_OPT_a359_000C,NEWEST_0d63_2215,Iranian
NEWEST_OPT_c20f_000D,NEWEST_0d63_2215,Indian
NEWEST_OPT_a722_000A,NEWEST_fe70_2216,True
NEWEST_OPT_6158_000B,NEWEST_fe70_2216,False
NEWEST_OPT_371c_000A,NEWEST_b98d_2217,False
NEWEST_OPT_2028_000B,NEWEST_b98d_2217,True
NEWEST_OPT_8a60_000A,NEWEST_dd39_2218,"Har Krishan"
NEWEST_OPT_c477_000B,NEWEST_dd39_2218,"Nanak Dev"
NEWEST_OPT_d393_000C,NEWEST_dd39_2218,"Gobind Singh"
NEWEST_OPT_aab7_000D,NEWEST_dd39_2218,"Amar Das"
NEWEST_OPT_68df_000A,NEWEST_008d_2219,"The Civil War"
NEWEST_OPT_3efb_000B,NEWEST_008d_2219,"World War I"
NEWEST_OPT_f24b_000C,NEWEST_008d_2219,"The Spanish-American War"
NEWEST_OPT_87ff_000D,NEWEST_008d_2219,"The Revolutionary War"
NEWEST_OPT_9023_000A,NEWEST_3c6c_2220,"Soldiers Day"
NEWEST_OPT_ed11_000B,NEWEST_3c6c_2220,"Decoration Day"
NEWEST_OPT_2adf_000C,NEWEST_3c6c_2220,"Remembrance Day"
NEWEST_OPT_ed95_000D,NEWEST_3c6c_2220,"Veterans Day"
NEWEST_OPT_65a9_000A,NEWEST_0b86_2221,"When Trumpets Fade"
NEWEST_OPT_7349_000B,NEWEST_0b86_2221,"Schindlers List"
NEWEST_OPT_f655_000C,NEWEST_0b86_2221,"Saving Private Ryan"
NEWEST_OPT_fc2f_000D,NEWEST_0b86_2221,"Pearl Harbour"
NEWEST_OPT_1913_000A,NEWEST_8d50_2222,"Robert E. Lees"
NEWEST_OPT_f470_000B,NEWEST_8d50_2222,"Jefferson Davis"
NEWEST_OPT_5d4a_000C,NEWEST_8d50_2222,"Ulysses S. Grants"
NEWEST_OPT_07ee_000D,NEWEST_8d50_2222,"George Washingtons"
NEWEST_OPT_4c31_000A,NEWEST_4c12_2223,"Waterloo, New York"
NEWEST_OPT_55be_000B,NEWEST_4c12_2223,"Columbus, Mississippi"
NEWEST_OPT_3e18_000C,NEWEST_4c12_2223,"Sharpsburg, Maryland"
NEWEST_OPT_d14e_000D,NEWEST_4c12_2223,"Charleston, South Carolina"
NEWEST_OPT_75dd_000A,NEWEST_c212_2224,"The Laotian Civil War"
NEWEST_OPT_6d3f_000B,NEWEST_c212_2224,"The Cold War"
NEWEST_OPT_744b_000C,NEWEST_c212_2224,"The Boer War"
NEWEST_OPT_c25b_000D,NEWEST_c212_2224,"The Vietnam War"
NEWEST_OPT_aff0_000A,NEWEST_d3cc_2225,"3 p.m"
NEWEST_OPT_e120_000B,NEWEST_d3cc_2225,"None of these"
NEWEST_OPT_cca7_000C,NEWEST_d3cc_2225,"2 p.m."
NEWEST_OPT_b16e_000D,NEWEST_d3cc_2225,"4. p.m"
NEWEST_OPT_b5ee_000A,NEWEST_e1af_2226,"We Shall Keep the Faith"
NEWEST_OPT_9fde_000B,NEWEST_e1af_2226,"I Stand Before You"
NEWEST_OPT_40d4_000C,NEWEST_e1af_2226,"Freedom is not free"
NEWEST_OPT_23b6_000D,NEWEST_e1af_2226,"In Flanders Fields"
NEWEST_OPT_3c32_000A,NEWEST_6c4a_2227,"Julia Ward Howe"
NEWEST_OPT_93ea_000B,NEWEST_6c4a_2227,"Betsy Ross"
NEWEST_OPT_eb7e_000C,NEWEST_6c4a_2227,"Ethel Lynn Beers"
NEWEST_OPT_1413_000D,NEWEST_6c4a_2227,"Moina Michael"
NEWEST_OPT_70ef_000A,NEWEST_c101_2228,"The Battle of Okinawa"
NEWEST_OPT_f2a3_000B,NEWEST_c101_2228,"The Battle of Stalingrad"
NEWEST_OPT_f841_000C,NEWEST_c101_2228,"The Battle of Moscow"
NEWEST_OPT_8adc_000D,NEWEST_c101_2228,"Battle of Iwo Jima"
NEWEST_OPT_7d59_000A,NEWEST_d3e9_2229,"Harry S. Truman"
NEWEST_OPT_3eb2_000B,NEWEST_d3e9_2229,"John F. Kennedy"
NEWEST_OPT_35c3_000C,NEWEST_d3e9_2229,"Lyndon B. Johnson"
NEWEST_OPT_b9b7_000D,NEWEST_d3e9_2229,"Dwight D. Eisenhower"
NEWEST_OPT_4bab_000A,NEWEST_7866_2230,schoolteacher
NEWEST_OPT_166f_000B,NEWEST_7866_2230,singer
NEWEST_OPT_9a4d_000C,NEWEST_7866_2230,nurse
NEWEST_OPT_96fb_000D,NEWEST_7866_2230,poet
NEWEST_OPT_6464_000A,NEWEST_62e0_2231,"He issued a proclamation that Decoration Day be observed nationwide."
NEWEST_OPT_a27e_000B,NEWEST_62e0_2231,"He wrote the poem In Flanders Fields."
NEWEST_OPT_013c_000C,NEWEST_62e0_2231,"He introduced measures to return Memorial Day to its traditional date, 30 May."
NEWEST_OPT_27ab_000D,NEWEST_62e0_2231,"He refused to celebrate Decoration Day, due to lingering hostility towards the Confederate Army."
NEWEST_OPT_1765_000A,NEWEST_45a1_2232,"Fitz John Porter"
NEWEST_OPT_3abb_000B,NEWEST_45a1_2232,"Ulysses S. Grant"
NEWEST_OPT_5b44_000C,NEWEST_45a1_2232,"Philip Kearny"
NEWEST_OPT_6f27_000D,NEWEST_45a1_2232,"Daniel Butterfield"
NEWEST_OPT_21ca_000A,NEWEST_561a_2233,"Indianapolis 500"
NEWEST_OPT_d3e5_000B,NEWEST_561a_2233,"Sprint Cup"
NEWEST_OPT_88b7_000C,NEWEST_561a_2233,"Daytona 500"
NEWEST_OPT_cd76_000D,NEWEST_561a_2233,"None of these"
NEWEST_OPT_8427_000A,NEWEST_47dd_2234,"Elmer-Fudd Gantry"
NEWEST_OPT_c8c5_000B,NEWEST_47dd_2234,"J.R. Ewing"
NEWEST_OPT_881d_000C,NEWEST_47dd_2234,"Henry Himler"
NEWEST_OPT_787a_000D,NEWEST_47dd_2234,"Billy-Jean King"
NEWEST_OPT_4c74_000A,NEWEST_b4f6_2235,Dumbo
NEWEST_OPT_2c20_000B,NEWEST_b4f6_2235,"Herbie the Love Bug"
NEWEST_OPT_4e21_000C,NEWEST_b4f6_2235,Bambi
NEWEST_OPT_2a32_000D,NEWEST_b4f6_2235,"Song of the South"
NEWEST_OPT_b432_000A,NEWEST_74d9_2236,6
NEWEST_OPT_2754_000B,NEWEST_74d9_2236,5
NEWEST_OPT_7dfc_000C,NEWEST_74d9_2236,3
NEWEST_OPT_10b2_000D,NEWEST_74d9_2236,4
NEWEST_OPT_2840_000A,NEWEST_cdae_2237,"ABC Pest Control"
NEWEST_OPT_50b0_000B,NEWEST_cdae_2237,"Bug Away"
NEWEST_OPT_a0fe_000C,NEWEST_cdae_2237,"Bug Busters"
NEWEST_OPT_0094_000D,NEWEST_cdae_2237,"Pest Be Gone"
NEWEST_OPT_ef04_000A,NEWEST_6e3a_2238,"Richard Belzer"
NEWEST_OPT_46ec_000B,NEWEST_6e3a_2238,"Mariska Hargity"
NEWEST_OPT_ce90_000C,NEWEST_6e3a_2238,"D.B. Wong"
NEWEST_OPT_51c7_000D,NEWEST_6e3a_2238,"Christopher Meloni"
NEWEST_OPT_a078_000A,NEWEST_9746_2239,"New Orleans"
NEWEST_OPT_d018_000B,NEWEST_9746_2239,"Vicksburg, Mississippi"
NEWEST_OPT_089d_000C,NEWEST_9746_2239,"Yazoo City, Mississippi"
NEWEST_OPT_2f80_000D,NEWEST_9746_2239,"Sherveport, Louisiana"
NEWEST_OPT_94d0_000A,NEWEST_dd0b_2240,"Belle Isle"
NEWEST_OPT_2773_000B,NEWEST_dd0b_2240,"South Fork"
NEWEST_OPT_21df_000C,NEWEST_dd0b_2240,"Wayne Mannor"
NEWEST_OPT_281c_000D,NEWEST_dd0b_2240,"Southern Hill"
NEWEST_OPT_cf6a_000A,NEWEST_3da9_2241,"Cindy Thompson"
NEWEST_OPT_68c8_000B,NEWEST_3da9_2241,"Sally May Johnson"
NEWEST_OPT_2679_000C,NEWEST_3da9_2241,"Cindy Mae Sample"
NEWEST_OPT_76a6_000D,NEWEST_3da9_2241,"Kelly Boyd"
NEWEST_OPT_95ec_000A,NEWEST_b191_2242,Houston
