OID,QID,text
GENERAL_OPT_e620_000A,GENERAL_39e1_2430,"Amelia Earhart"
GENERAL_OPT_4f51_000B,GENERAL_39e1_2430,"Howard Hughes"
GENERAL_OPT_62f1_000C,GENERAL_39e1_2430,"Tex  Johnston"
GENERAL_OPT_7faf_000D,GENERAL_39e1_2430,"Charles Lindbergh"
GENERAL_OPT_fbb9_000A,GENERAL_a4f7_2431,"The name was formed from the first letters of the Apple team members who invented it."
GENERAL_OPT_a98d_000B,GENERAL_a4f7_2431,"They named it after its creators late grandfather."
GENERAL_OPT_adb2_000C,GENERAL_a4f7_2431,"It was named after an apple cultivar."
GENERAL_OPT_9242_000D,GENERAL_a4f7_2431,"It was named after its creator."
GENERAL_OPT_bf31_000A,GENERAL_57e7_2432,Welsh
GENERAL_OPT_4f19_000B,GENERAL_57e7_2432,Irish
GENERAL_OPT_481a_000C,GENERAL_57e7_2432,Australian
GENERAL_OPT_038d_000D,GENERAL_57e7_2432,Russian
GENERAL_OPT_f846_000A,GENERAL_e960_2433,"She had nude photos in a magazine."
GENERAL_OPT_6cfe_000B,GENERAL_e960_2433,"She was accused of bribing the jury."
GENERAL_OPT_25c0_000C,GENERAL_e960_2433,"She was pregnant during the competition."
GENERAL_OPT_f612_000D,GENERAL_e960_2433,"She was accused of having breast implants."
GENERAL_OPT_4b19_000A,GENERAL_64cc_2434,"Gisele Bündchen"
GENERAL_OPT_b391_000B,GENERAL_64cc_2434,"Natalia Vodianova"
GENERAL_OPT_c4c7_000C,GENERAL_64cc_2434,"Adriana Lima"
GENERAL_OPT_844b_000D,GENERAL_64cc_2434,"Karolina Kurkova"
GENERAL_OPT_4679_000A,GENERAL_bcdf_2435,"Elliott Yamin"
GENERAL_OPT_c42c_000B,GENERAL_bcdf_2435,"Jennifer Hudson"
GENERAL_OPT_a588_000C,GENERAL_bcdf_2435,"Katharine McPhee"
GENERAL_OPT_25c6_000D,GENERAL_bcdf_2435,"Kelly Clarkson"
GENERAL_OPT_f71b_000A,GENERAL_3ead_2436,"Dr. John Buster"
GENERAL_OPT_6a43_000B,GENERAL_3ead_2436,"Dr. Emily Richardson"
GENERAL_OPT_bb77_000C,GENERAL_3ead_2436,"Dr. Elliot Smith"
GENERAL_OPT_9ce9_000D,GENERAL_3ead_2436,"Dr. Benjamin Lewis"
GENERAL_OPT_03d4_000A,GENERAL_2c52_2437,"Terence T. Henricks and Bruce E. Melnick"
GENERAL_OPT_645d_000B,GENERAL_2c52_2437,"Aleksandr Balandin and Vladimir Dzhanibekov"
GENERAL_OPT_cc9b_000C,GENERAL_2c52_2437,"Anna Lee Fisher and Frederick D. Gregory"
GENERAL_OPT_095f_000D,GENERAL_2c52_2437,"Bruce McCandless II and Robert L. Stewart"
GENERAL_OPT_ca2a_000A,GENERAL_49e6_2438,"Meryl Streep"
GENERAL_OPT_586f_000B,GENERAL_49e6_2438,"Jane Alexander"
GENERAL_OPT_bba4_000C,GENERAL_49e6_2438,"Julie Walters"
GENERAL_OPT_ef63_000D,GENERAL_49e6_2438,"Shirley MacLaine"
GENERAL_OPT_f335_000A,GENERAL_7c83_2439,"I wanna tell my mama I love her."
GENERAL_OPT_6978_000B,GENERAL_7c83_2439,"We begin bombing in five minutes."
GENERAL_OPT_94e3_000C,GENERAL_7c83_2439,"I must tell you, Im wearing white-red-and-blue underpants today."
GENERAL_OPT_f8f3_000D,GENERAL_7c83_2439,"Wait, do I speak now? Is this thing on?"
GENERAL_OPT_0a6d_000A,GENERAL_3164_2440,"Grace Kelly"
GENERAL_OPT_c66b_000B,GENERAL_3164_2440,"Marilyn Monroe"
GENERAL_OPT_c2fa_000C,GENERAL_3164_2440,"Audrey Hepburn"
GENERAL_OPT_d94d_000D,GENERAL_3164_2440,"Elizabeth Taylor"
GENERAL_OPT_013d_000A,GENERAL_e4ba_2441,"In a refrigerator"
GENERAL_OPT_8a1f_000B,GENERAL_e4ba_2441,"In a trash can"
GENERAL_OPT_1976_000C,GENERAL_e4ba_2441,"In a storm shelter"
GENERAL_OPT_2ceb_000D,GENERAL_e4ba_2441,"In a greenhouse"
GENERAL_OPT_f29f_000A,GENERAL_d649_2442,"Security System"
GENERAL_OPT_608d_000B,GENERAL_d649_2442,Mechanic
GENERAL_OPT_56cf_000C,GENERAL_d649_2442,"A Butler"
GENERAL_OPT_9f81_000D,GENERAL_d649_2442,Weapon
GENERAL_OPT_1846_000A,GENERAL_5e56_2443,"A robot and a robot"
GENERAL_OPT_c9db_000B,GENERAL_5e56_2443,"None of these"
GENERAL_OPT_e573_000C,GENERAL_5e56_2443,"A human and a robot"
GENERAL_OPT_0ef3_000D,GENERAL_5e56_2443,"A human and a human"
GENERAL_OPT_4ab7_000A,GENERAL_3117_2444,True
GENERAL_OPT_78d7_000B,GENERAL_3117_2444,False
GENERAL_OPT_f24d_000A,GENERAL_8a6f_2445,"None of these"
GENERAL_OPT_f155_000B,GENERAL_8a6f_2445,"Star Wars"
GENERAL_OPT_f33b_000C,GENERAL_8a6f_2445,"Blade Runner"
GENERAL_OPT_1b62_000D,GENERAL_8a6f_2445,"Star Trek"
GENERAL_OPT_db4c_000A,GENERAL_5047_2446,T-100
GENERAL_OPT_4797_000B,GENERAL_5047_2446,T-101
GENERAL_OPT_66c2_000C,GENERAL_5047_2446,T-1000
GENERAL_OPT_9c19_000D,GENERAL_5047_2446,T-1001
GENERAL_OPT_1101_000A,GENERAL_06da_2447,"The Day the Earth Stood Still"
GENERAL_OPT_a6e5_000B,GENERAL_06da_2447,"Star Wars Franchise"
GENERAL_OPT_b0ae_000C,GENERAL_06da_2447,"Short Circuit"
GENERAL_OPT_3116_000D,GENERAL_06da_2447,"Batteries Not Included"
GENERAL_OPT_2e93_000A,GENERAL_61c7_2448,"By sprinkling them with magic powder"
GENERAL_OPT_a233_000B,GENERAL_61c7_2448,"By dancing"
GENERAL_OPT_ddf7_000C,GENERAL_61c7_2448,"With their eyes"
GENERAL_OPT_3ae1_000D,GENERAL_61c7_2448,"By singing"
GENERAL_OPT_aa7f_000A,GENERAL_700d_2449,"Because they forget humans cant breathe underwater"
GENERAL_OPT_ea36_000B,GENERAL_700d_2449,"In attempts to rescue them from drowning"
GENERAL_OPT_714f_000C,GENERAL_700d_2449,"Out of spite"
GENERAL_OPT_941f_000D,GENERAL_700d_2449,"All of these"
GENERAL_OPT_9c7b_000A,GENERAL_ef6c_2450,Akasha
GENERAL_OPT_fa38_000B,GENERAL_ef6c_2450,Marina
GENERAL_OPT_0ed3_000C,GENERAL_ef6c_2450,Ariel
GENERAL_OPT_c75e_000D,GENERAL_ef6c_2450,Florabelle
GENERAL_OPT_e0b8_000A,GENERAL_b3fd_2451,Aristotle
GENERAL_OPT_15ab_000B,GENERAL_b3fd_2451,"Helen of Troy"
GENERAL_OPT_f1bf_000C,GENERAL_b3fd_2451,"Alexander the Great"
GENERAL_OPT_8801_000D,GENERAL_b3fd_2451,Orpheus
GENERAL_OPT_1dcf_000A,GENERAL_5252_2452,"As identical to humans"
GENERAL_OPT_5682_000B,GENERAL_5252_2452,"As having a fish body and a human head"
GENERAL_OPT_6ac6_000C,GENERAL_5252_2452,"As having a fish tail"
GENERAL_OPT_291c_000D,GENERAL_5252_2452,"As having serpent bodies"
GENERAL_OPT_3187_000A,GENERAL_60df_2453,"They bring luck to those who have seen them."
GENERAL_OPT_b82e_000B,GENERAL_60df_2453,"They make those who have seen them irresistible for the opposite sex."
GENERAL_OPT_ad54_000C,GENERAL_60df_2453,"They bring longevity."
GENERAL_OPT_ece1_000D,GENERAL_60df_2453,"They are considered a bad omen."
GENERAL_OPT_108e_000A,GENERAL_804b_2454,Warsaw
GENERAL_OPT_623a_000B,GENERAL_804b_2454,Amsterdam
GENERAL_OPT_dd27_000C,GENERAL_804b_2454,Rotterdam
GENERAL_OPT_e038_000D,GENERAL_804b_2454,Copenhagen
GENERAL_OPT_2e9e_000A,GENERAL_2c66_2455,Iara
GENERAL_OPT_62a2_000B,GENERAL_2c66_2455,Rusalka
GENERAL_OPT_9633_000C,GENERAL_2c66_2455,Aycayia
GENERAL_OPT_61a6_000D,GENERAL_2c66_2455,Nereid
GENERAL_OPT_af50_000A,GENERAL_1d6a_2456,"She returns to the underwater world and marries a merman."
GENERAL_OPT_db17_000B,GENERAL_1d6a_2456,"Her body turns into foam."
GENERAL_OPT_e0c0_000C,GENERAL_1d6a_2456,"She dies and is damned for eternity."
GENERAL_OPT_2804_000D,GENERAL_1d6a_2456,"She marries the prince and they live happily ever after."
GENERAL_OPT_9d70_000A,GENERAL_0878_2457,"Vanessa Williams"
GENERAL_OPT_6ba6_000B,GENERAL_0878_2457,Cher
GENERAL_OPT_ac26_000C,GENERAL_0878_2457,Madonna
GENERAL_OPT_52a8_000D,GENERAL_0878_2457,"Dolly Parton"
GENERAL_OPT_1ce4_000A,GENERAL_2b1e_2458,Boys
GENERAL_OPT_a31c_000B,GENERAL_2b1e_2458,Babies
GENERAL_OPT_233b_000C,GENERAL_2b1e_2458,"Young women"
GENERAL_OPT_7fde_000D,GENERAL_2b1e_2458,"High-class people"
GENERAL_OPT_c42d_000A,GENERAL_5595_2459,"Skin cancer"
GENERAL_OPT_b0ff_000B,GENERAL_5595_2459,"Breast cancer"
GENERAL_OPT_c1fc_000C,GENERAL_5595_2459,AIDS
GENERAL_OPT_523d_000D,GENERAL_5595_2459,Autism
GENERAL_OPT_3ae5_000A,GENERAL_0c01_2460,Theology
GENERAL_OPT_61c3_000B,GENERAL_0c01_2460,Law
GENERAL_OPT_8b16_000C,GENERAL_0c01_2460,Medicine
GENERAL_OPT_20ad_000D,GENERAL_0c01_2460,Arts
GENERAL_OPT_f3de_000A,GENERAL_1bb9_2461,Friday
GENERAL_OPT_f65a_000B,GENERAL_1bb9_2461,Saturday
GENERAL_OPT_1f14_000C,GENERAL_1bb9_2461,Monday
GENERAL_OPT_47e4_000D,GENERAL_1bb9_2461,Tuesday
GENERAL_OPT_befe_000A,GENERAL_572a_2462,Manchester
GENERAL_OPT_304b_000B,GENERAL_572a_2462,"San Francisco"
GENERAL_OPT_99e2_000C,GENERAL_572a_2462,Houston
GENERAL_OPT_e095_000D,GENERAL_572a_2462,"Los Angeles"
GENERAL_OPT_d311_000A,GENERAL_cb1e_2463,"Crime novels"
GENERAL_OPT_b97c_000B,GENERAL_cb1e_2463,"Sentimental novels"
GENERAL_OPT_5211_000C,GENERAL_cb1e_2463,"Erotic novels"
GENERAL_OPT_81d9_000D,GENERAL_cb1e_2463,"Books for little children"
GENERAL_OPT_8d79_000A,GENERAL_0c74_2464,Pamella
GENERAL_OPT_e343_000B,GENERAL_0c74_2464,Alecia
GENERAL_OPT_7a29_000C,GENERAL_0c74_2464,Emily
GENERAL_OPT_3985_000D,GENERAL_0c74_2464,Stacey
GENERAL_OPT_b90d_000A,GENERAL_acb3_2465,Canada
GENERAL_OPT_3cb8_000B,GENERAL_acb3_2465,France
GENERAL_OPT_4d59_000C,GENERAL_acb3_2465,Spain
GENERAL_OPT_3d06_000D,GENERAL_acb3_2465,Switzerland
GENERAL_OPT_ba8d_000A,GENERAL_d4c8_2466,1833
GENERAL_OPT_2d86_000B,GENERAL_d4c8_2466,1896
GENERAL_OPT_1855_000C,GENERAL_d4c8_2466,1932
GENERAL_OPT_8b3c_000D,GENERAL_d4c8_2466,1847
GENERAL_OPT_5b02_000A,GENERAL_0aab_2467,False
GENERAL_OPT_0ebf_000B,GENERAL_0aab_2467,True
GENERAL_OPT_cbf3_000A,GENERAL_27fa_2468,"He memorized all the prime numbers from 2 through 5,986,771,223"
GENERAL_OPT_fb9c_000B,GENERAL_27fa_2468,"He has said that he prefers mathematics to sex."
GENERAL_OPT_2ada_000C,GENERAL_27fa_2468,"He is the only mathematician to have won an Oscar."
GENERAL_OPT_08d5_000D,GENERAL_27fa_2468,"He is a self-taught mathematician - he wrote his Doctor thesis without ever taking a course in any college."
GENERAL_OPT_de5f_000A,GENERAL_f104_2469,"The Smithsonian Institute is the longest building in the world."
GENERAL_OPT_ee8f_000B,GENERAL_f104_2469,"All race horses are considered to have been born on January first."
GENERAL_OPT_b262_000C,GENERAL_f104_2469,"There is a list of unsolved math problems called the Milenium Problems. Anyone solving them is guaranteed $1,000,000 in prize money."
GENERAL_OPT_8960_000D,GENERAL_f104_2469,"The same man who invented the toy The Transformers also invented the hole cam, the camera used to see the hole cards on TV poker shows."
GENERAL_OPT_1b8f_000A,GENERAL_3d89_2470,"Washinton Irving"
GENERAL_OPT_da40_000B,GENERAL_3d89_2470,"James Fennimore Cooper"
GENERAL_OPT_13db_000C,GENERAL_3d89_2470,"Thomas  Howell"
GENERAL_OPT_dfc0_000D,GENERAL_3d89_2470,"John Quincy Adams"
GENERAL_OPT_5f00_000A,GENERAL_af8e_2471,"They all went to the same high school."
GENERAL_OPT_a9ee_000B,GENERAL_af8e_2471,"They all were in Texas on 9/11/2001."
GENERAL_OPT_6669_000C,GENERAL_af8e_2471,"They are the same Zodiac sign."
GENERAL_OPT_b537_000D,GENERAL_af8e_2471,"They were all born in the same month."
GENERAL_OPT_7856_000A,GENERAL_71be_2472,"The Caspian Sea"
GENERAL_OPT_b798_000B,GENERAL_71be_2472,"Comedy clubs  in Germany"
GENERAL_OPT_af1a_000C,GENERAL_71be_2472,"Gabo de Roca"
GENERAL_OPT_5e9e_000D,GENERAL_71be_2472,Gavdos
GENERAL_OPT_5550_000A,GENERAL_854e_2473,"He did not go to college"
GENERAL_OPT_3617_000B,GENERAL_854e_2473,Cambridge
GENERAL_OPT_2de8_000C,GENERAL_854e_2473,UCLA
GENERAL_OPT_0479_000D,GENERAL_854e_2473,Stanford
GENERAL_OPT_78e9_000A,GENERAL_2807_2474,"Frederick Von Messner"
GENERAL_OPT_2be8_000B,GENERAL_2807_2474,"Farroukh Bulsara"
GENERAL_OPT_aace_000C,GENERAL_2807_2474,"Fernando Mercurio"
GENERAL_OPT_657d_000D,GENERAL_2807_2474,"Fredricio de la Massino"
GENERAL_OPT_4b5b_000A,GENERAL_8dad_2475,"Burial incident"
GENERAL_OPT_9b9f_000B,GENERAL_8dad_2475,"Decommission accident"
GENERAL_OPT_c26a_000C,GENERAL_8dad_2475,"Hull loss incident"
GENERAL_OPT_f08c_000D,GENERAL_8dad_2475,"Finishing accident"
GENERAL_OPT_e68c_000A,GENERAL_de1a_2476,"Sacrifices must be made"
GENERAL_OPT_d750_000B,GENERAL_de1a_2476,"I am not dying in vain, I am dying in the name of progress"
GENERAL_OPT_df63_000C,GENERAL_de1a_2476,"It was all worth it"
GENERAL_OPT_a65a_000D,GENERAL_de1a_2476,"I gave all I had"
GENERAL_OPT_aab7_000A,GENERAL_cfea_2477,France
GENERAL_OPT_220f_000B,GENERAL_cfea_2477,Virginia
GENERAL_OPT_8fe2_000C,GENERAL_cfea_2477,Colorado
GENERAL_OPT_9f57_000D,GENERAL_cfea_2477,Pennsylvania
GENERAL_OPT_7086_000A,GENERAL_bb86_2478,"Human error"
GENERAL_OPT_e13b_000B,GENERAL_bb86_2478,Overload
GENERAL_OPT_f04d_000C,GENERAL_bb86_2478,"Equipment malfunction"
GENERAL_OPT_a91c_000D,GENERAL_bb86_2478,"Weather conditions"
GENERAL_OPT_60d9_000A,GENERAL_4c72_2479,"Flight crew error"
GENERAL_OPT_8bd5_000B,GENERAL_4c72_2479,"Bad weather"
GENERAL_OPT_eeb2_000C,GENERAL_4c72_2479,"Air traffic control"
GENERAL_OPT_611a_000D,GENERAL_4c72_2479,Maintenance
GENERAL_OPT_0bbb_000A,GENERAL_f045_2480,"The destruction of the World Trade Center"
GENERAL_OPT_115d_000B,GENERAL_f045_2480,"The Charkhi Dadri mid-air collision"
GENERAL_OPT_aac3_000C,GENERAL_f045_2480,"The Tenerife disaster"
GENERAL_OPT_693b_000D,GENERAL_f045_2480,"The Hawaiian disaster"
GENERAL_OPT_d39a_000A,GENERAL_f852_2481,"The airplane crashed into a hospital"
GENERAL_OPT_4840_000B,GENERAL_f852_2481,"Two airplanes collided on the runway before takeoff"
GENERAL_OPT_0ac2_000C,GENERAL_f852_2481,"The airplane exploded in midair"
GENERAL_OPT_6684_000D,GENERAL_f852_2481,"Two airplanes collided in midair"
GENERAL_OPT_665a_000A,GENERAL_4992_2482,"There was a storm and visibility was poor"
GENERAL_OPT_ed21_000B,GENERAL_4992_2482,"One of the airplanes was flying at a lower altitude than permitted"
GENERAL_OPT_0fea_000C,GENERAL_4992_2482,"Both airplanes were experiencing technical problems before the collision"
GENERAL_OPT_3790_000D,GENERAL_4992_2482,"All of these"
GENERAL_OPT_597d_000A,GENERAL_5ad0_2483,"Close to Paris"
GENERAL_OPT_3b27_000B,GENERAL_5ad0_2483,"Nearby Rome"
GENERAL_OPT_dd37_000C,GENERAL_5ad0_2483,"Nearby London"
GENERAL_OPT_110b_000D,GENERAL_5ad0_2483,Istanbul
GENERAL_OPT_55f5_000A,GENERAL_b6d3_2484,"Miscalculation of the altitude"
GENERAL_OPT_1da0_000B,GENERAL_b6d3_2484,"One of the pilots had a heart attack"
GENERAL_OPT_a523_000C,GENERAL_b6d3_2484,"Engine malfunction"
GENERAL_OPT_ce84_000D,GENERAL_b6d3_2484,"Bomb explosion on board"
GENERAL_OPT_d79d_000A,GENERAL_bef6_2485,Leukophobia
GENERAL_OPT_d8ed_000B,GENERAL_bef6_2485,Mageirocophobia
GENERAL_OPT_a8fa_000C,GENERAL_bef6_2485,Xanthophobia
GENERAL_OPT_7795_000D,GENERAL_bef6_2485,Porphyrophobia
GENERAL_OPT_dd7b_000A,GENERAL_f427_2486,potatoes
GENERAL_OPT_d6d9_000B,GENERAL_f427_2486,alcohol
GENERAL_OPT_0465_000C,GENERAL_f427_2486,ibuprofen
GENERAL_OPT_54b7_000D,GENERAL_f427_2486,church
GENERAL_OPT_3dec_000A,GENERAL_589f_2487,True
GENERAL_OPT_5877_000B,GENERAL_589f_2487,False
GENERAL_OPT_fda9_000A,GENERAL_378d_2488,octopus
GENERAL_OPT_443e_000B,GENERAL_378d_2488,fish
GENERAL_OPT_d5eb_000C,GENERAL_378d_2488,shark
GENERAL_OPT_1e93_000D,GENERAL_378d_2488,crab
GENERAL_OPT_3a84_000A,GENERAL_5139_2489,"Valentines Day"
GENERAL_OPT_f700_000B,GENERAL_5139_2489,Halloween
GENERAL_OPT_969e_000C,GENERAL_5139_2489,"St. Patricks Day"
GENERAL_OPT_44d1_000D,GENERAL_5139_2489,Christmas
GENERAL_OPT_dcae_000A,GENERAL_11ea_2490,Chirophobia
GENERAL_OPT_ac60_000B,GENERAL_11ea_2490,Lilapsophobia
GENERAL_OPT_078c_000C,GENERAL_11ea_2490,Pagophobia
GENERAL_OPT_d6dc_000D,GENERAL_11ea_2490,Stenophobia
GENERAL_OPT_1479_000A,GENERAL_bbd8_2491,False
GENERAL_OPT_e01a_000B,GENERAL_bbd8_2491,True
GENERAL_OPT_1a4b_000A,GENERAL_c825_2492,"of scientific terminology"
GENERAL_OPT_55d2_000B,GENERAL_c825_2492,"of not going to heaven"
GENERAL_OPT_12b3_000C,GENERAL_c825_2492,"of seeing blood or bloody objects"
GENERAL_OPT_4962_000D,GENERAL_c825_2492,"of being infested with worms"
GENERAL_OPT_7f67_000A,GENERAL_9af7_2493,"Loud noises"
GENERAL_OPT_71ea_000B,GENERAL_9af7_2493,Children
GENERAL_OPT_29ab_000C,GENERAL_9af7_2493,"Quick movements"
GENERAL_OPT_04aa_000D,GENERAL_9af7_2493,Daylight
GENERAL_OPT_e8e2_000A,GENERAL_1ab8_2494,Pimples
GENERAL_OPT_6ac0_000B,GENERAL_1ab8_2494,"Uncombed hair"
GENERAL_OPT_890e_000C,GENERAL_1ab8_2494,"Wearing no make-up"
GENERAL_OPT_f5cd_000D,GENERAL_1ab8_2494,Mirrors
GENERAL_OPT_35dc_000A,GENERAL_5f89_2495,Men
GENERAL_OPT_ed34_000B,GENERAL_5f89_2495,Nudity
GENERAL_OPT_aabc_000C,GENERAL_5f89_2495,"Getting wet"
GENERAL_OPT_8b7e_000D,GENERAL_5f89_2495,Water
GENERAL_OPT_08df_000A,GENERAL_2d09_2496,Ferrets
GENERAL_OPT_97f3_000B,GENERAL_2d09_2496,Birds
GENERAL_OPT_fe3d_000C,GENERAL_2d09_2496,Dogs
GENERAL_OPT_c582_000D,GENERAL_2d09_2496,Cats
GENERAL_OPT_a706_000A,GENERAL_a896_2497,Spiders
GENERAL_OPT_b709_000B,GENERAL_a896_2497,"Pointed objects"
GENERAL_OPT_4978_000C,GENERAL_a896_2497,"Rattling sounds"
GENERAL_OPT_a287_000D,GENERAL_a896_2497,Crumbs
GENERAL_OPT_1fab_000A,GENERAL_dca8_2498,"Hair gel"
GENERAL_OPT_cdf8_000B,GENERAL_dca8_2498,Uniforms
GENERAL_OPT_bcc8_000C,GENERAL_dca8_2498,Clowns
GENERAL_OPT_728c_000D,GENERAL_dca8_2498,Ties
GENERAL_OPT_5c33_000A,GENERAL_a502_2499,Pollen
GENERAL_OPT_2592_000B,GENERAL_a502_2499,"Paved roads"
GENERAL_OPT_d706_000C,GENERAL_a502_2499,Neighbors
GENERAL_OPT_6ac0_000D,GENERAL_a502_2499,Flowers
GENERAL_OPT_b838_000A,GENERAL_5ea5_2500,"Getting a muscle cramp"
GENERAL_OPT_967e_000B,GENERAL_5ea5_2500,"Crossing roads"
GENERAL_OPT_c5b7_000C,GENERAL_5ea5_2500,Grass
GENERAL_OPT_ad71_000D,GENERAL_5ea5_2500,Driving
GENERAL_OPT_44a7_000A,GENERAL_a533_2501,Balloons
GENERAL_OPT_43b7_000B,GENERAL_a533_2501,"Loud music"
GENERAL_OPT_87ed_000C,GENERAL_a533_2501,Dancing
GENERAL_OPT_4a81_000D,GENERAL_a533_2501,Crowds
GENERAL_OPT_e26b_000A,GENERAL_baf3_2502,Liquids
GENERAL_OPT_dc63_000B,GENERAL_baf3_2502,Swallowing
GENERAL_OPT_7d21_000C,GENERAL_baf3_2502,"Hot objects"
GENERAL_OPT_4c79_000D,GENERAL_baf3_2502,Celery
GENERAL_OPT_c2a5_000A,GENERAL_c0a7_2503,Shoes
GENERAL_OPT_1dd6_000B,GENERAL_c0a7_2503,"Making decisions"
GENERAL_OPT_fb63_000C,GENERAL_c0a7_2503,Clothing
GENERAL_OPT_73c0_000D,GENERAL_c0a7_2503,"Getting undressed"
GENERAL_OPT_c1d9_000A,GENERAL_70f2_2504,"Being late for work"
GENERAL_OPT_5e34_000B,GENERAL_70f2_2504,"Being alone"
GENERAL_OPT_2cfb_000C,GENERAL_70f2_2504,Dust
GENERAL_OPT_364b_000D,GENERAL_70f2_2504,"An unmade bed"
GENERAL_OPT_cca9_000A,GENERAL_9e88_2505,Spiders
GENERAL_OPT_2105_000B,GENERAL_9e88_2505,"Being buried alive"
GENERAL_OPT_3d39_000C,GENERAL_9e88_2505,Germs
GENERAL_OPT_0d9b_000D,GENERAL_9e88_2505,Needles
GENERAL_OPT_58f1_000A,GENERAL_fcef_2506,"Going to sleep"
GENERAL_OPT_44e7_000B,GENERAL_fcef_2506,"The dark"
GENERAL_OPT_b728_000C,GENERAL_fcef_2506,Pajamas
GENERAL_OPT_be81_000D,GENERAL_fcef_2506,Bathing
GENERAL_OPT_b8e8_000A,GENERAL_a120_2507,"He commits suicide."
GENERAL_OPT_168a_000B,GENERAL_a120_2507,"He is arrested."
GENERAL_OPT_853d_000C,GENERAL_a120_2507,"He gets killed."
GENERAL_OPT_507e_000D,GENERAL_a120_2507,"He gets married."
GENERAL_OPT_fdba_000A,GENERAL_b44d_2508,Jupiter
GENERAL_OPT_b1f1_000B,GENERAL_b44d_2508,Pluto
GENERAL_OPT_1052_000C,GENERAL_b44d_2508,Uranus
GENERAL_OPT_5d7c_000D,GENERAL_b44d_2508,Mercury
GENERAL_OPT_fb6d_000A,GENERAL_29a2_2509,"Brad Pitt and Gwyneth Paltrow"
GENERAL_OPT_89cf_000B,GENERAL_29a2_2509,"Brad Pitt and Jennifer Aniston"
GENERAL_OPT_e520_000C,GENERAL_29a2_2509,"Tom Cruise and Penelope Cruz"
GENERAL_OPT_353b_000D,GENERAL_29a2_2509,"Tom Cruise and Nicole Kidman"
GENERAL_OPT_3803_000A,GENERAL_e1b0_2510,"George C. Scott"
GENERAL_OPT_252f_000B,GENERAL_e1b0_2510,"Slim Pickens"
GENERAL_OPT_fb46_000C,GENERAL_e1b0_2510,"Peter Sellers"
GENERAL_OPT_18f4_000D,GENERAL_e1b0_2510,"Sterling Hayden"
GENERAL_OPT_bec7_000A,GENERAL_2fea_2511,"Kirk Douglas"
GENERAL_OPT_23ba_000B,GENERAL_2fea_2511,"Laurence Olivier"
GENERAL_OPT_4a86_000C,GENERAL_2fea_2511,"Omar Sharif"
GENERAL_OPT_bfe9_000D,GENERAL_2fea_2511,"Tony Curtis"
GENERAL_OPT_8f9e_000A,GENERAL_d1d9_2512,"How did they ever make a movie of Lolita?"
GENERAL_OPT_8bab_000B,GENERAL_d1d9_2512,"What on earth were they thinking?"
GENERAL_OPT_8f60_000C,GENERAL_d1d9_2512,"Most scandalous film of all time"
GENERAL_OPT_45fa_000D,GENERAL_d1d9_2512,"She was only a child. Until..."
GENERAL_OPT_2a59_000A,GENERAL_7867_2513,"Sports movie"
GENERAL_OPT_7832_000B,GENERAL_7867_2513,"War movie"
GENERAL_OPT_053e_000C,GENERAL_7867_2513,"Horror movie"
GENERAL_OPT_dfed_000D,GENERAL_7867_2513,"Comedy movie"
GENERAL_OPT_6dd0_000A,GENERAL_6a4e_2514,"Fear and Desire"
GENERAL_OPT_3439_000B,GENERAL_6a4e_2514,"2001: A Space Odyssey"
GENERAL_OPT_2ef1_000C,GENERAL_6a4e_2514,"Barry Lyndon"
GENERAL_OPT_7472_000D,GENERAL_6a4e_2514,Spartacus
GENERAL_OPT_5485_000A,GENERAL_8db4_2515,"Dustin Hoffman"
GENERAL_OPT_afb3_000B,GENERAL_8db4_2515,"Jack Nicholson"
GENERAL_OPT_df06_000C,GENERAL_8db4_2515,"Robert De Niro"
GENERAL_OPT_1c0a_000D,GENERAL_8db4_2515,"Christopher Walken"
GENERAL_OPT_c557_000A,GENERAL_9321_2516,"I was cured, all right!"
GENERAL_OPT_8c35_000B,GENERAL_9321_2516,"Everything looks blurred..."
GENERAL_OPT_b501_000C,GENERAL_9321_2516,"Nothing on this planet is what it seems to be."
GENERAL_OPT_b5ad_000D,GENERAL_9321_2516,"I see the tunnel clearly now."
GENERAL_OPT_b50d_000A,GENERAL_81cb_2517,Australia
GENERAL_OPT_1a86_000B,GENERAL_81cb_2517,"North America"
GENERAL_OPT_9669_000C,GENERAL_81cb_2517,"Africa and South America"
GENERAL_OPT_fe50_000D,GENERAL_81cb_2517,"Africa and Asia"
GENERAL_OPT_e0c7_000A,GENERAL_5ef8_2518,"All of these"
GENERAL_OPT_262c_000B,GENERAL_5ef8_2518,"3-D implantation"
GENERAL_OPT_d01d_000C,GENERAL_5ef8_2518,"Subdermal implantation"
GENERAL_OPT_7f09_000D,GENERAL_5ef8_2518,Pocketing
GENERAL_OPT_18b7_000A,GENERAL_1578_2519,"Using a scalpel"
GENERAL_OPT_1818_000B,GENERAL_1578_2519,"Using a surgical laser"
GENERAL_OPT_934b_000C,GENERAL_1578_2519,"Tightening of a nylon bind around a tongue piercing"
GENERAL_OPT_d74e_000D,GENERAL_1578_2519,"All of these"
GENERAL_OPT_b3b8_000A,GENERAL_6e14_2520,Hand
GENERAL_OPT_8aba_000B,GENERAL_6e14_2520,Skull
GENERAL_OPT_d877_000C,GENERAL_6e14_2520,Eyelid
GENERAL_OPT_df7a_000D,GENERAL_6e14_2520,Foot
GENERAL_OPT_0b9a_000A,GENERAL_830f_2521,"Inside of the lower lip"
