OID,QID,text
TELEVISION_OPT_c5aa_000D,TELEVISION_9dd4_3831,"Savannah, Georgia"
TELEVISION_OPT_ede2_000A,TELEVISION_8f0b_3832,Nicole
TELEVISION_OPT_4f04_000B,TELEVISION_8f0b_3832,Lanai
TELEVISION_OPT_60c7_000C,TELEVISION_8f0b_3832,Nobody
TELEVISION_OPT_f69e_000D,TELEVISION_8f0b_3832,Miranda
TELEVISION_OPT_5223_000A,TELEVISION_1d3d_3833,6
TELEVISION_OPT_8584_000B,TELEVISION_1d3d_3833,1
TELEVISION_OPT_8dcb_000C,TELEVISION_1d3d_3833,2
TELEVISION_OPT_c129_000D,TELEVISION_1d3d_3833,4
TELEVISION_OPT_f912_000A,TELEVISION_222e_3834,"Rachel Bilson"
TELEVISION_OPT_1c40_000B,TELEVISION_222e_3834,"Mischa Barton"
TELEVISION_OPT_538c_000C,TELEVISION_222e_3834,"Kelly Rowan"
TELEVISION_OPT_935d_000D,TELEVISION_222e_3834,"Alexis Bedel"
TELEVISION_OPT_cb5d_000A,TELEVISION_7c11_3835,Eastover
TELEVISION_OPT_b64e_000B,TELEVISION_7c11_3835,Passter
TELEVISION_OPT_984c_000C,TELEVISION_7c11_3835,Chrismakkah
TELEVISION_OPT_6cef_000D,TELEVISION_7c11_3835,Hanakkrisma
TELEVISION_OPT_8a7b_000A,TELEVISION_d0d6_3836,"Seth, Ryan, Marissa, Summer"
TELEVISION_OPT_d6a7_000B,TELEVISION_d0d6_3836,"Taylor, Seth, Ryan, Henri-Michael"
TELEVISION_OPT_134a_000C,TELEVISION_d0d6_3836,"Holly, Luke, Seth, Marissa"
TELEVISION_OPT_d254_000D,TELEVISION_d0d6_3836,"Holly, Luke, Jesse, Trey"
TELEVISION_OPT_927a_000A,TELEVISION_d37b_3837,"These GEORGE guys...Im not so sure about them."
TELEVISION_OPT_0764_000B,TELEVISION_d37b_3837,"Go save the world Summer Roberts."
TELEVISION_OPT_d402_000C,TELEVISION_d37b_3837,"I love you."
TELEVISION_OPT_a639_000D,TELEVISION_d37b_3837,Ah----Summer.
TELEVISION_OPT_ea89_000A,TELEVISION_9240_3838,True
TELEVISION_OPT_6c4e_000B,TELEVISION_9240_3838,False
TELEVISION_OPT_de13_000A,TELEVISION_3d94_3839,Summer
TELEVISION_OPT_c5a8_000B,TELEVISION_3d94_3839,Ryan
TELEVISION_OPT_b5d6_000C,TELEVISION_3d94_3839,Marissa
TELEVISION_OPT_6ba5_000D,TELEVISION_3d94_3839,Seth
TELEVISION_OPT_8aeb_000A,TELEVISION_ec01_3840,"To become a S-nin"
TELEVISION_OPT_7ce7_000B,TELEVISION_ec01_3840,"To become a Hokage"
TELEVISION_OPT_b722_000C,TELEVISION_ec01_3840,"To become a chuunin"
TELEVISION_OPT_fe3b_000D,TELEVISION_ec01_3840,"To become a miracle worker"
TELEVISION_OPT_2b46_000A,TELEVISION_ef7e_3841,"Sakura Haruno"
TELEVISION_OPT_d1c9_000B,TELEVISION_ef7e_3841,Tenten
TELEVISION_OPT_23ca_000C,TELEVISION_ef7e_3841,"Hyuuga Hinata"
TELEVISION_OPT_1cd5_000D,TELEVISION_ef7e_3841,Temari
TELEVISION_OPT_9fa4_000A,TELEVISION_7206_3842,"Hyuuga Neji"
TELEVISION_OPT_b7b7_000B,TELEVISION_7206_3842,"Minato Namikaze"
TELEVISION_OPT_0ca4_000C,TELEVISION_7206_3842,"Kushina Uzumaki"
TELEVISION_OPT_3ee9_000D,TELEVISION_7206_3842,"Hyuuga Hinata"
TELEVISION_OPT_5c89_000A,TELEVISION_b10e_3843,"May 1"
TELEVISION_OPT_179c_000B,TELEVISION_b10e_3843,"November 23"
TELEVISION_OPT_c443_000C,TELEVISION_b10e_3843,"October 10"
TELEVISION_OPT_d215_000D,TELEVISION_b10e_3843,"None of these"
TELEVISION_OPT_10e3_000A,TELEVISION_d3e1_3844,Kankuron
TELEVISION_OPT_392e_000B,TELEVISION_d3e1_3844,Hinata
TELEVISION_OPT_a082_000C,TELEVISION_d3e1_3844,"Rock Lee"
TELEVISION_OPT_8fa1_000D,TELEVISION_d3e1_3844,"Sasuke Uchiha"
TELEVISION_OPT_a977_000A,TELEVISION_1f4c_3845,Sandaime
TELEVISION_OPT_11ed_000B,TELEVISION_1f4c_3845,Crodaime
TELEVISION_OPT_4ba4_000C,TELEVISION_1f4c_3845,Nidaime
TELEVISION_OPT_45ca_000D,TELEVISION_1f4c_3845,Yondaime
TELEVISION_OPT_4d9f_000A,TELEVISION_2b94_3846,"Haruno Sakura"
TELEVISION_OPT_ebe8_000B,TELEVISION_2b94_3846,Ayame
TELEVISION_OPT_9839_000C,TELEVISION_2b94_3846,"Hyuuga Hinata"
TELEVISION_OPT_b7d5_000D,TELEVISION_2b94_3846,Tenari
TELEVISION_OPT_6640_000A,TELEVISION_2b73_3847,"15 years"
TELEVISION_OPT_9837_000B,TELEVISION_2b73_3847,"10 years"
TELEVISION_OPT_8972_000C,TELEVISION_2b73_3847,"20 years"
TELEVISION_OPT_546e_000D,TELEVISION_2b73_3847,"21 years"
TELEVISION_OPT_521a_000A,TELEVISION_6a40_3848,"130 cm and 136 cm"
TELEVISION_OPT_22ac_000B,TELEVISION_6a40_3848,"147 cm and 166 cm"
TELEVISION_OPT_267e_000C,TELEVISION_6a40_3848,"149 cm and 125 cm"
TELEVISION_OPT_185c_000D,TELEVISION_6a40_3848,"140 cm and 125 cm"
TELEVISION_OPT_0da1_000A,TELEVISION_7679_3849,Raikiri
TELEVISION_OPT_23fd_000B,TELEVISION_7679_3849,"None of these"
TELEVISION_OPT_04d2_000C,TELEVISION_7679_3849,Chidori
TELEVISION_OPT_80fc_000D,TELEVISION_7679_3849,"Oodama Rasengan"
TELEVISION_OPT_3c87_000A,TELEVISION_e9a7_3850,True
TELEVISION_OPT_7fd0_000B,TELEVISION_e9a7_3850,False
TELEVISION_OPT_ae71_000A,TELEVISION_6c45_3851,Indianapolis
TELEVISION_OPT_16c5_000B,TELEVISION_6c45_3851,Omaha
TELEVISION_OPT_4870_000C,TELEVISION_6c45_3851,Chicago
TELEVISION_OPT_5285_000D,TELEVISION_6c45_3851,Dayton
TELEVISION_OPT_2a53_000A,TELEVISION_dfbd_3852,"Carrie, Eric, Sami, Belle"
TELEVISION_OPT_56f1_000B,TELEVISION_dfbd_3852,"Eric, Sami, Belle"
TELEVISION_OPT_81b5_000C,TELEVISION_dfbd_3852,"DJ, Carrie, Eric, Sami, Belle"
TELEVISION_OPT_cbee_000D,TELEVISION_dfbd_3852,"DJ, Eric, Sami, Belle"
TELEVISION_OPT_480e_000A,TELEVISION_6efd_3853,True
TELEVISION_OPT_d4e2_000B,TELEVISION_6efd_3853,False
TELEVISION_OPT_66c4_000A,TELEVISION_856d_3854,"Kelly and Ryan"
TELEVISION_OPT_425c_000B,TELEVISION_856d_3854,"Angela and Jan"
TELEVISION_OPT_5611_000C,TELEVISION_856d_3854,"Kevin and Andy"
TELEVISION_OPT_cf97_000D,TELEVISION_856d_3854,"Stanley and Kevin"
TELEVISION_OPT_922e_000A,TELEVISION_2adf_3855,Angela
TELEVISION_OPT_2ced_000B,TELEVISION_2adf_3855,Phyllis
TELEVISION_OPT_4075_000C,TELEVISION_2adf_3855,Karen
TELEVISION_OPT_a81f_000D,TELEVISION_2adf_3855,Jan
TELEVISION_OPT_2a43_000A,TELEVISION_2b5e_3856,Darryl
TELEVISION_OPT_202c_000B,TELEVISION_2b5e_3856,Karen
TELEVISION_OPT_15b2_000C,TELEVISION_2b5e_3856,Kevin
TELEVISION_OPT_96c9_000D,TELEVISION_2b5e_3856,Creed
TELEVISION_OPT_1384_000A,TELEVISION_d384_3857,Kelly
TELEVISION_OPT_26a3_000B,TELEVISION_d384_3857,Jan
TELEVISION_OPT_69de_000C,TELEVISION_d384_3857,Angela
TELEVISION_OPT_8928_000D,TELEVISION_d384_3857,Creed
TELEVISION_OPT_0aea_000A,TELEVISION_f341_3858,"Ryan and  Kelly"
TELEVISION_OPT_1027_000B,TELEVISION_f341_3858,"Michael and  Meredith"
TELEVISION_OPT_c837_000C,TELEVISION_f341_3858,"Toby and Angela"
TELEVISION_OPT_a152_000D,TELEVISION_f341_3858,"Kevin and  Phyllis"
TELEVISION_OPT_0c5b_000A,TELEVISION_c342_3859,Hudson
TELEVISION_OPT_9371_000B,TELEVISION_c342_3859,Helms
TELEVISION_OPT_69cf_000C,TELEVISION_c342_3859,Philbin
TELEVISION_OPT_1c68_000D,TELEVISION_c342_3859,Baker
TELEVISION_OPT_919a_000A,TELEVISION_6a36_3860,"Ed Helms"
TELEVISION_OPT_b9d9_000B,TELEVISION_6a36_3860,"Rob Corddry"
TELEVISION_OPT_b13e_000C,TELEVISION_6a36_3860,"Stephen Colbert"
TELEVISION_OPT_192b_000D,TELEVISION_6a36_3860,"Bob Riggle"
TELEVISION_OPT_54e9_000A,TELEVISION_925b_3861,"Phyllis Vance"
TELEVISION_OPT_cdb4_000B,TELEVISION_925b_3861,"Phyllis Herbert"
TELEVISION_OPT_1ebf_000C,TELEVISION_925b_3861,"Phyllis Landry"
TELEVISION_OPT_83c8_000D,TELEVISION_925b_3861,"Phyllis Smith"
TELEVISION_OPT_df6a_000A,TELEVISION_03f2_3862,Cuba
TELEVISION_OPT_28a0_000B,TELEVISION_03f2_3862,"New Jersey"
TELEVISION_OPT_913d_000C,TELEVISION_03f2_3862,Texas
TELEVISION_OPT_d1f3_000D,TELEVISION_03f2_3862,Mexico
TELEVISION_OPT_5e4c_000A,TELEVISION_206d_3863,Ryan
TELEVISION_OPT_2de4_000B,TELEVISION_206d_3863,Toby
TELEVISION_OPT_f518_000C,TELEVISION_206d_3863,Angela
TELEVISION_OPT_41d1_000D,TELEVISION_206d_3863,Andy
TELEVISION_OPT_607a_000A,TELEVISION_fbbc_3864,"Mindy Kapoor"
TELEVISION_OPT_e7d5_000B,TELEVISION_fbbc_3864,"Mindy Patel"
TELEVISION_OPT_611b_000C,TELEVISION_fbbc_3864,"Vera Chokalingam"
TELEVISION_OPT_61ce_000D,TELEVISION_fbbc_3864,"Mindy Kaleen"
TELEVISION_OPT_2627_000A,TELEVISION_ef32_3865,Phyllis
TELEVISION_OPT_2424_000B,TELEVISION_ef32_3865,Ryan
TELEVISION_OPT_8fe5_000C,TELEVISION_ef32_3865,Meredith
TELEVISION_OPT_0ddc_000D,TELEVISION_ef32_3865,Angela
TELEVISION_OPT_3e4a_000A,TELEVISION_8056_3866,Jan
TELEVISION_OPT_acc5_000B,TELEVISION_8056_3866,Katy
TELEVISION_OPT_6a00_000C,TELEVISION_8056_3866,Phyllis
TELEVISION_OPT_93ae_000D,TELEVISION_8056_3866,Angela
TELEVISION_OPT_4409_000A,TELEVISION_609c_3867,Phyllis
TELEVISION_OPT_4626_000B,TELEVISION_609c_3867,Katy
TELEVISION_OPT_1c16_000C,TELEVISION_609c_3867,Jan
TELEVISION_OPT_0945_000D,TELEVISION_609c_3867,Angela
TELEVISION_OPT_2bc3_000A,TELEVISION_e456_3868,"The actress who played Karen graduated from Dartmouth."
TELEVISION_OPT_0e1a_000B,TELEVISION_e456_3868,"The actor who plays Ryan graduated from Amherst."
TELEVISION_OPT_8b50_000C,TELEVISION_e456_3868,"The actor who plays Kelly graduated from Harvard."
TELEVISION_OPT_c3dd_000D,TELEVISION_e456_3868,"The actor who plays Kevin graduated from Southern Methodist University."
TELEVISION_OPT_e747_000A,TELEVISION_5067_3869,"Ricky Gervais"
TELEVISION_OPT_7fd2_000B,TELEVISION_5067_3869,"Greg Daniels"
TELEVISION_OPT_aaeb_000C,TELEVISION_5067_3869,"Leo Slutsky"
TELEVISION_OPT_56d4_000D,TELEVISION_5067_3869,"Stephen Merchant"
TELEVISION_OPT_ccc5_000A,TELEVISION_15e2_3870,"Jim and Ryan"
TELEVISION_OPT_f3c0_000B,TELEVISION_15e2_3870,"Jim and  Dwight"
TELEVISION_OPT_4a46_000C,TELEVISION_15e2_3870,"Jim and Andy"
TELEVISION_OPT_e762_000D,TELEVISION_15e2_3870,"Toby and Kevin"
TELEVISION_OPT_b57f_000A,TELEVISION_b97e_3871,"Central Perk"
TELEVISION_OPT_d222_000B,TELEVISION_b97e_3871,"A laundromat"
TELEVISION_OPT_bf2f_000C,TELEVISION_b97e_3871,"The laundry room at Ross"
TELEVISION_OPT_a4b4_000D,TELEVISION_b97e_3871,"Rachels apartment"
TELEVISION_OPT_0c2e_000A,TELEVISION_46af_3872,Paolo
TELEVISION_OPT_e9b9_000B,TELEVISION_46af_3872,"None of these"
TELEVISION_OPT_9441_000C,TELEVISION_46af_3872,Joey
TELEVISION_OPT_d41c_000D,TELEVISION_46af_3872,Ross
TELEVISION_OPT_e096_000A,TELEVISION_9fd4_3873,Joey
TELEVISION_OPT_689f_000B,TELEVISION_9fd4_3873,Monica
TELEVISION_OPT_5ca6_000C,TELEVISION_9fd4_3873,Phoebe
TELEVISION_OPT_f275_000D,TELEVISION_9fd4_3873,Rachel
TELEVISION_OPT_dd87_000A,TELEVISION_f429_3874,Ethan
TELEVISION_OPT_a661_000B,TELEVISION_f429_3874,Eduard
TELEVISION_OPT_5457_000C,TELEVISION_f429_3874,Jason
TELEVISION_OPT_aef2_000D,TELEVISION_f429_3874,Edgar
TELEVISION_OPT_49fb_000A,TELEVISION_385a_3875,Cyclops
TELEVISION_OPT_081c_000B,TELEVISION_385a_3875,Storm
TELEVISION_OPT_ac3e_000C,TELEVISION_385a_3875,Gambit
TELEVISION_OPT_78a6_000D,TELEVISION_385a_3875,Sauron
TELEVISION_OPT_6e8d_000A,TELEVISION_2609_3876,"Emma Frost"
TELEVISION_OPT_113c_000B,TELEVISION_2609_3876,Dazzler
TELEVISION_OPT_a09a_000C,TELEVISION_2609_3876,Psylocke
TELEVISION_OPT_4c16_000D,TELEVISION_2609_3876,Callisto
TELEVISION_OPT_acf1_000A,TELEVISION_8cf7_3877,False
TELEVISION_OPT_5aa1_000B,TELEVISION_8cf7_3877,True
TELEVISION_OPT_e599_000A,TELEVISION_2ce5_3878,Ra
TELEVISION_OPT_6fc7_000B,TELEVISION_2ce5_3878,Helios
TELEVISION_OPT_8eb0_000C,TELEVISION_2ce5_3878,Garokk
TELEVISION_OPT_9e56_000D,TELEVISION_2ce5_3878,Apollo
TELEVISION_OPT_a0c6_000A,TELEVISION_8f6d_3879,Quicksilver
TELEVISION_OPT_2cdc_000B,TELEVISION_8f6d_3879,Sabretooth
TELEVISION_OPT_5f1c_000C,TELEVISION_8f6d_3879,Apocalypse
TELEVISION_OPT_065d_000D,TELEVISION_8f6d_3879,Blob
TELEVISION_OPT_d9d1_000A,TELEVISION_591e_3880,Mastermind
TELEVISION_OPT_eddb_000B,TELEVISION_591e_3880,"Emma Frost"
TELEVISION_OPT_e26d_000C,TELEVISION_591e_3880,"Mister Sinister"
TELEVISION_OPT_88cc_000D,TELEVISION_591e_3880,Brainchild
TELEVISION_OPT_3210_000A,TELEVISION_3522_3881,"Jean Grey"
TELEVISION_OPT_0464_000B,TELEVISION_3522_3881,"Charles Xavier"
TELEVISION_OPT_ca4d_000C,TELEVISION_3522_3881,Cyclops
TELEVISION_OPT_aa05_000D,TELEVISION_3522_3881,Storm
TELEVISION_OPT_9b57_000A,TELEVISION_39d6_3882,Rock
TELEVISION_OPT_730d_000B,TELEVISION_39d6_3882,Grenade
TELEVISION_OPT_293a_000C,TELEVISION_39d6_3882,"Billiard Ball"
TELEVISION_OPT_43cd_000D,TELEVISION_39d6_3882,Marble
TELEVISION_OPT_e558_000A,TELEVISION_0ba0_3883,Storm
TELEVISION_OPT_25a3_000B,TELEVISION_0ba0_3883,Mystique
TELEVISION_OPT_fdcb_000C,TELEVISION_0ba0_3883,Sabretooth
TELEVISION_OPT_2ba8_000D,TELEVISION_0ba0_3883,Magneto
TELEVISION_OPT_5b7a_000A,TELEVISION_f750_3884,Gambit
TELEVISION_OPT_dfb4_000B,TELEVISION_f750_3884,Beast
TELEVISION_OPT_f81b_000C,TELEVISION_f750_3884,Wolverine
TELEVISION_OPT_eb26_000D,TELEVISION_f750_3884,Colussus
TELEVISION_OPT_3047_000A,TELEVISION_7afc_3885,Spencer
TELEVISION_OPT_6b0f_000B,TELEVISION_7afc_3885,Stan
TELEVISION_OPT_e57d_000C,TELEVISION_7afc_3885,Stephen
TELEVISION_OPT_736b_000D,TELEVISION_7afc_3885,Mike
TELEVISION_OPT_d761_000A,TELEVISION_cfbe_3886,"He moved away."
TELEVISION_OPT_d696_000B,TELEVISION_cfbe_3886,"He is a world photographer."
TELEVISION_OPT_4e32_000C,TELEVISION_cfbe_3886,"He is in the Air Force and is stationed on a submarine."
TELEVISION_OPT_e4ee_000D,TELEVISION_cfbe_3886,"He is in the hospital."
TELEVISION_OPT_b4a7_000A,TELEVISION_8956_3887,Freddy
TELEVISION_OPT_2b36_000B,TELEVISION_8956_3887,Spencer
TELEVISION_OPT_606e_000C,TELEVISION_8956_3887,Gibby
TELEVISION_OPT_c8c0_000D,TELEVISION_8956_3887,Carly
TELEVISION_OPT_ffbd_000A,TELEVISION_d741_3888,"She needed money to buy beef jerky."
TELEVISION_OPT_b9b2_000B,TELEVISION_d741_3888,"None of these"
TELEVISION_OPT_0785_000C,TELEVISION_d741_3888,"She owed Carly and Freddy money."
TELEVISION_OPT_d7f3_000D,TELEVISION_d741_3888,"She owed her mom money."
TELEVISION_OPT_5ca9_000A,TELEVISION_632a_3889,Yes
TELEVISION_OPT_7fd9_000B,TELEVISION_632a_3889,No
TELEVISION_OPT_6280_000A,TELEVISION_659c_3890,"Tom Hanks"
TELEVISION_OPT_82b7_000B,TELEVISION_659c_3890,"Robbin Williams"
TELEVISION_OPT_3fc4_000C,TELEVISION_659c_3890,"Jeff Smith"
TELEVISION_OPT_31c3_000D,TELEVISION_659c_3890,"Colonel Morgan"
TELEVISION_OPT_7902_000A,TELEVISION_e819_3891,True
TELEVISION_OPT_a198_000B,TELEVISION_e819_3891,False
TELEVISION_OPT_bbfa_000A,TELEVISION_8256_3892,chili
TELEVISION_OPT_0277_000B,TELEVISION_8256_3892,"All of these"
TELEVISION_OPT_1125_000C,TELEVISION_8256_3892,ribs
TELEVISION_OPT_e737_000D,TELEVISION_8256_3892,meat
TELEVISION_OPT_3186_000A,TELEVISION_ceec_3893,"The Ambiguously Sexy Teacher"
TELEVISION_OPT_d7cc_000B,TELEVISION_ceec_3893,"The Ambiguously Strange Trio"
TELEVISION_OPT_cba0_000C,TELEVISION_ceec_3893,"The Ambiguously Friendly Family"
TELEVISION_OPT_8a64_000D,TELEVISION_ceec_3893,"The Ambiguously Gay Duo"
TELEVISION_OPT_3aaf_000A,TELEVISION_c5b7_3894,"Saturday Night Live"
TELEVISION_OPT_1729_000B,TELEVISION_c5b7_3894,MADtv
TELEVISION_OPT_23dd_000C,TELEVISION_c5b7_3894,SCTV
TELEVISION_OPT_51be_000D,TELEVISION_c5b7_3894,"Monty Pythons Flying Circus"
TELEVISION_OPT_cc2d_000A,TELEVISION_a27a_3895,Philosophy
TELEVISION_OPT_b142_000B,TELEVISION_a27a_3895,Physics
TELEVISION_OPT_c98e_000C,TELEVISION_a27a_3895,Mathematics
TELEVISION_OPT_be4a_000D,TELEVISION_a27a_3895,Chemistry
TELEVISION_OPT_afd8_000A,TELEVISION_3c6b_3896,"Coffee Talk with Linda Richman"
TELEVISION_OPT_bd30_000B,TELEVISION_3c6b_3896,"The Whiners"
TELEVISION_OPT_0ee8_000C,TELEVISION_3c6b_3896,"Wake Up and Smile"
TELEVISION_OPT_4715_000D,TELEVISION_3c6b_3896,"Waynes World"
TELEVISION_OPT_3b1a_000A,TELEVISION_e87c_3897,"Tim Meadows"
TELEVISION_OPT_f013_000B,TELEVISION_e87c_3897,"Chris Farley"
TELEVISION_OPT_cedc_000C,TELEVISION_e87c_3897,"Adam Sandler"
TELEVISION_OPT_8a96_000D,TELEVISION_e87c_3897,"David Spade"
TELEVISION_OPT_1a79_000A,TELEVISION_54a6_3898,"John Cleese"
TELEVISION_OPT_1735_000B,TELEVISION_54a6_3898,"Eric Idle"
TELEVISION_OPT_ebda_000C,TELEVISION_54a6_3898,"Terry Jones"
TELEVISION_OPT_c6b5_000D,TELEVISION_54a6_3898,"Terry Gilliam"
TELEVISION_OPT_963b_000A,TELEVISION_feb9_3899,"The Ministry of Silly Walks"
TELEVISION_OPT_6398_000B,TELEVISION_feb9_3899,"Colin Bomber Harris"
TELEVISION_OPT_d378_000C,TELEVISION_feb9_3899,"Argument Clinic"
TELEVISION_OPT_677d_000D,TELEVISION_feb9_3899,"Marriage Guidance Counsellor"
TELEVISION_OPT_7e9a_000A,TELEVISION_c2b1_3900,"The Matrix"
TELEVISION_OPT_d8a0_000B,TELEVISION_c2b1_3900,"Deep Impact"
TELEVISION_OPT_6e50_000C,TELEVISION_c2b1_3900,"Pretty Woman"
TELEVISION_OPT_9d56_000D,TELEVISION_c2b1_3900,Titanic
TELEVISION_OPT_7eff_000A,TELEVISION_b0fb_3901,Wolfman
TELEVISION_OPT_1f43_000B,TELEVISION_b0fb_3901,Frankenstein
TELEVISION_OPT_2779_000C,TELEVISION_b0fb_3901,"The Mummy"
TELEVISION_OPT_6f27_000D,TELEVISION_b0fb_3901,Dracula
TELEVISION_OPT_9801_000A,TELEVISION_739e_3902,"Corky Romano"
TELEVISION_OPT_e8ae_000B,TELEVISION_739e_3902,"Kicking and Screaming"
TELEVISION_OPT_1a12_000C,TELEVISION_739e_3902,"Old School"
TELEVISION_OPT_33f7_000D,TELEVISION_739e_3902,"A Night at the Roxbury"
TELEVISION_OPT_2389_000A,TELEVISION_71f3_3903,Trial
TELEVISION_OPT_e2c5_000B,TELEVISION_71f3_3903,Kebb
TELEVISION_OPT_0c9f_000C,TELEVISION_71f3_3903,Corai
TELEVISION_OPT_8c5b_000D,TELEVISION_71f3_3903,Triad
TELEVISION_OPT_804b_000A,TELEVISION_bfe0_3904,Nathan
TELEVISION_OPT_db54_000B,TELEVISION_bfe0_3904,Jake
TELEVISION_OPT_c3d3_000C,TELEVISION_bfe0_3904,Lucas
TELEVISION_OPT_6b25_000D,TELEVISION_bfe0_3904,Tim
TELEVISION_OPT_3ec3_000A,TELEVISION_9354_3905,Cousins
TELEVISION_OPT_2465_000B,TELEVISION_9354_3905,Teacher/student
TELEVISION_OPT_7cbe_000C,TELEVISION_9354_3905,"Best friends"
TELEVISION_OPT_7f75_000D,TELEVISION_9354_3905,"Half brothers"
TELEVISION_OPT_b374_000A,TELEVISION_4f9d_3906,Skillz
TELEVISION_OPT_74cb_000B,TELEVISION_4f9d_3906,Nathan
TELEVISION_OPT_3374_000C,TELEVISION_4f9d_3906,Jake
TELEVISION_OPT_7e86_000D,TELEVISION_4f9d_3906,Tim
TELEVISION_OPT_e30c_000A,TELEVISION_2124_3907,"Jake has to take care of his mother, who is dying."
TELEVISION_OPT_9761_000B,TELEVISION_2124_3907,"Jake is failing and needs tutoring after school."
TELEVISION_OPT_de24_000C,TELEVISION_2124_3907,"Jake has a baby daughter that he is raising on his own."
TELEVISION_OPT_bdd0_000D,TELEVISION_2124_3907,"Jake has cancer and needs to go to treatment."
TELEVISION_OPT_1bb6_000A,TELEVISION_c031_3908,Nicky
TELEVISION_OPT_ac65_000B,TELEVISION_c031_3908,Hailey
TELEVISION_OPT_146c_000C,TELEVISION_c031_3908,Payton
TELEVISION_OPT_2a96_000D,TELEVISION_c031_3908,Bevan
TELEVISION_OPT_c5ab_000A,TELEVISION_9624_3909,Payton
TELEVISION_OPT_2d39_000B,TELEVISION_9624_3909,Jake
TELEVISION_OPT_f605_000C,TELEVISION_9624_3909,Skillz
TELEVISION_OPT_c0d3_000D,TELEVISION_9624_3909,Hailey
TELEVISION_OPT_b028_000A,TELEVISION_b73e_3910,False
TELEVISION_OPT_92e5_000B,TELEVISION_b73e_3910,True
TELEVISION_OPT_6849_000A,TELEVISION_8915_3911,True
TELEVISION_OPT_4621_000B,TELEVISION_8915_3911,False
TELEVISION_OPT_aa7f_000A,TELEVISION_508f_3912,Keith
TELEVISION_OPT_a7ff_000B,TELEVISION_508f_3912,Dan
TELEVISION_OPT_81ed_000C,TELEVISION_508f_3912,Andy
TELEVISION_OPT_3d5f_000D,TELEVISION_508f_3912,Whitey
TELEVISION_OPT_b064_000A,TELEVISION_376e_3913,No
TELEVISION_OPT_12f8_000B,TELEVISION_376e_3913,Yes
TELEVISION_OPT_39c9_000A,TELEVISION_d3d3_3914,"Lucas  Brooke"
TELEVISION_OPT_9159_000B,TELEVISION_d3d3_3914,"Nathan  Hailey"
TELEVISION_OPT_172d_000C,TELEVISION_d3d3_3914,"Keith  Karen"
TELEVISION_OPT_9619_000D,TELEVISION_d3d3_3914,"Dan  Deb"
TELEVISION_OPT_a6fb_000A,TELEVISION_f739_3915,False
TELEVISION_OPT_8529_000B,TELEVISION_f739_3915,True
TELEVISION_OPT_00e3_000A,TELEVISION_358d_3916,"Harvey Birdman, Attorney at Law"
TELEVISION_OPT_547e_000B,TELEVISION_358d_3916,"Sealab 2021"
TELEVISION_OPT_6a2d_000C,TELEVISION_358d_3916,"Space Ghost Coast 2 Coast"
TELEVISION_OPT_9aa5_000D,TELEVISION_358d_3916,"The Brak Show"
TELEVISION_OPT_ea97_000A,TELEVISION_703a_3917,1992
TELEVISION_OPT_2a33_000B,TELEVISION_703a_3917,1988
TELEVISION_OPT_eda6_000C,TELEVISION_703a_3917,1990
TELEVISION_OPT_9343_000D,TELEVISION_703a_3917,1997
TELEVISION_OPT_b3f1_000A,TELEVISION_7d29_3918,"Jim Forbes"
TELEVISION_OPT_f411_000B,TELEVISION_7d29_3918,"Thin Lizzy"
TELEVISION_OPT_1e16_000C,TELEVISION_7d29_3918,"Matthew Logan"
TELEVISION_OPT_e9d7_000D,TELEVISION_7d29_3918,"Nate Dogg"
TELEVISION_OPT_8202_000A,TELEVISION_0d07_3919,True
TELEVISION_OPT_09ce_000B,TELEVISION_0d07_3919,False
TELEVISION_OPT_9792_000A,TELEVISION_42bf_3920,"Queen Latifah, LL Cool J"
TELEVISION_OPT_4167_000B,TELEVISION_42bf_3920,"John Lennon, Pink Floyd"
TELEVISION_OPT_5414_000C,TELEVISION_42bf_3920,"Ike Turner, New Edition"
TELEVISION_OPT_2628_000D,TELEVISION_42bf_3920,"Blondie, Sting"
TELEVISION_OPT_08c1_000A,TELEVISION_09fd_3921,"Teddy Pendergrass and Andy Gibb"
TELEVISION_OPT_928e_000B,TELEVISION_09fd_3921,"Run DMC and Boy George"
TELEVISION_OPT_0043_000C,TELEVISION_09fd_3921,"MC Hammer and Milli Vanilli"
TELEVISION_OPT_e8bd_000D,TELEVISION_09fd_3921,"Fleetwood Mac and Vanilla Ice"
TELEVISION_OPT_af03_000A,TELEVISION_1fb9_3922,"Waylon Jennings"
TELEVISION_OPT_b31f_000B,TELEVISION_1fb9_3922,"Sonny Bono"
TELEVISION_OPT_d9ba_000C,TELEVISION_1fb9_3922,"John Lennon"
TELEVISION_OPT_1b5e_000D,TELEVISION_1fb9_3922,"John Denver"
TELEVISION_OPT_a867_000A,TELEVISION_62f3_3923,"Andy Gibb and Leif Garrett"
TELEVISION_OPT_1b85_000B,TELEVISION_62f3_3923,"David Cassidy and Donny Osmond"
TELEVISION_OPT_266a_000C,TELEVISION_62f3_3923,"Peter Tosh and John Lennon"
TELEVISION_OPT_837c_000D,TELEVISION_62f3_3923,"Boy George and Sonny Bono"
TELEVISION_OPT_5552_000A,TELEVISION_d410_3924,"Kenan Thompson"
TELEVISION_OPT_8f76_000B,TELEVISION_d410_3924,"Kel Mitchell"
TELEVISION_OPT_2bbc_000C,TELEVISION_d410_3924,"Kel Kimble"
